date,ret,L_selected,XT,XC,score_best,XT_lag,XC_lag
2015-06-22,0.00511031972714715,20,0.005831728600765,-0.0007214088736178496,0.8414597665019297,-0.0037902339567461715,-0.0006588217230214394
2015-06-23,0.0007074480954782913,40,0.0004946657117980346,0.00021278238368025677,0.7672527556054894,0.005831728600765,-0.0007214088736178496
2015-06-24,-0.007289167407339647,40,-0.0073385289971554584,4.936158981581146e-05,0.8263776005667643,0.0004946657117980346,0.00021278238368025677
2015-06-25,-0.0030449020200107313,40,-0.003130230738700717,8.532871868998557e-05,0.8386675566257978,-0.0073385289971554584,4.936158981581146e-05
2015-06-26,-0.00019086401682155696,40,-9.423441645807841e-05,-9.662960036347855e-05,0.8570033422018167,-0.003130230738700717,8.532871868998557e-05
2015-06-29,-0.021193233746950035,20,-0.020926559540698532,-0.0002666742062515028,0.8510279229160075,-9.423441645807841e-05,-9.662960036347855e-05
2015-06-30,0.002091089730632767,20,0.0021621166702430993,-7.102693961033249e-05,0.9174999999999993,-0.020926559540698532,-0.0002666742062515028
2015-07-01,0.007983358404770158,20,0.007827959677433577,0.0001553987273365812,0.9549999999999993,0.0021621166702430993,-7.102693961033249e-05
2015-07-02,-0.0009159314730160517,20,-0.0013260449966318586,0.00041011352361580694,0.9449340676067749,0.007827959677433577,0.0001553987273365812
2015-07-06,-0.002849882552123262,20,-0.002922218861830379,7.233630970711724e-05,0.9549999999999993,-0.0013260449966318586,0.00041011352361580694
2015-07-07,0.006268559526296791,20,0.006004357845101724,0.00026420168119506703,0.9549999999999993,-0.002922218861830379,7.233630970711724e-05
2015-07-08,-0.01691912359665171,20,-0.01685222795978324,-6.689563686846873e-05,0.9174999999999993,0.006004357845101724,0.00026420168119506703
2015-07-09,0.0018072014433183625,20,0.0016691620833072334,0.0001380393600111292,0.9549999999999993,-0.01685222795978324,-6.689563686846873e-05
2015-07-10,0.012513014740711093,20,0.011884638412228081,0.0006283763284830121,0.82035760367801,0.0016691620833072334,0.0001380393600111292
2015-07-13,0.010976923759515422,20,0.010077551826153979,0.0008993719333614429,0.8017032373127543,0.011884638412228081,0.0006283763284830121
2015-07-14,0.004328236019654597,20,0.0032130920241979677,0.0011151439954566289,0.7728657946410497,0.010077551826153979,0.0008993719333614429
2015-07-15,-0.00033204422352817176,20,-0.0013213638448115834,0.0009893196212834117,0.7893886750105327,0.0032130920241979677,0.0011151439954566289
2015-07-16,0.007992213174611074,20,0.006971851907039098,0.0010203612675719757,0.7860567564341984,-0.0013213638448115834,0.0009893196212834117
2015-07-17,0.0008473762487932746,20,0.0004078323463144957,0.00043954390247877886,0.9549999999999993,0.006971851907039098,0.0010203612675719757
2015-07-20,0.0005175353544100147,20,0.0003648134738547436,0.00015272188055527117,0.884684676982189,0.0004078323463144957,0.00043954390247877886
2015-07-21,-0.0039587276138268734,20,-0.0035629100696446024,-0.0003958175441822709,0.7957359842172697,0.0003648134738547436,0.00015272188055527117
2015-07-22,-0.0017963157177147693,40,-0.001813189061623627,1.687334390885781e-05,0.7388066944011463,-0.0035629100696446024,-0.0003958175441822709
2015-07-23,-0.005645602291953544,40,-0.005715101883775469,6.949959182192456e-05,0.7820070342670112,-0.001813189061623627,1.687334390885781e-05
2015-07-24,-0.010426696353246001,40,-0.01060172938698748,0.00017503303374147853,0.8322690578901384,-0.005715101883775469,6.949959182192456e-05
2015-07-27,-0.005834082946656771,40,-0.006153633886492666,0.00031955093983589454,0.7723043891843354,-0.01060172938698748,0.00017503303374147853
2015-07-28,0.012208043562736748,20,0.013021221565122911,-0.0008131780023861638,0.7269935338344522,-0.006153633886492666,0.00031955093983589454
2015-07-29,0.006855509413303373,20,0.007317812155864732,-0.00046230274256135853,0.9549999999999993,0.013021221565122911,-0.0008131780023861638
2015-07-30,0.00023715373485355684,20,0.000726449636048673,-0.0004892959011951162,0.9277749833100701,0.007317812155864732,-0.00046230274256135853
2015-07-31,-0.001518808561107754,20,-0.0009614421307058902,-0.0005573664304018638,0.9549999999999993,0.000726449636048673,-0.0004892959011951162
2015-08-03,-0.0033787644056966215,20,-0.003089333073402126,-0.0002894313322944955,0.9174999999999993,-0.0009614421307058902,-0.0005573664304018638
2015-08-04,-0.0019562182989814048,20,-0.0021144744474160026,0.000158256148434598,0.8915213734899665,-0.003089333073402126,-0.0002894313322944955
2015-08-05,0.003290046302866223,20,0.0027110243415640937,0.0005790219613021295,0.7530665419998286,-0.0021144744474160026,0.000158256148434598
2015-08-06,-0.008221472068427715,20,-0.009070303137266261,0.0008488310688385458,0.7193066835944172,0.0027110243415640937,0.0005790219613021295
2015-08-07,-0.001921601025316022,20,-0.0025857062447429014,0.0006641052194268791,0.780874177343515,-0.009070303137266261,0.0008488310688385458
2015-08-10,0.01252091884093165,20,0.011523934382595684,0.0009969844583359666,0.7397954468875981,-0.0025857062447429014,0.0006641052194268791
2015-08-11,-0.009064499277741334,20,-0.009857605571329073,0.000793106293587739,0.7957851482190312,0.011523934382595684,0.0009969844583359666
2015-08-12,0.0011972140376732554,20,0.00043052694893349795,0.0007666870887397575,0.8502820084813859,-0.009857605571329073,0.000793106293587739
2015-08-13,-0.0012452859798299798,20,-0.001878644857913502,0.0006333588780835222,0.8399966337441773,0.00043052694893349795,0.0007666870887397575
2015-08-14,0.0036355965126046996,20,0.003118563945828065,0.0005170325667766345,0.9082135545888446,-0.001878644857913502,0.0006333588780835222
2015-08-17,0.005571552626168597,20,0.005141773435923662,0.0004297791902449344,0.9456103872229453,0.003118563945828065,0.0005170325667766345
2015-08-18,-0.0029008826958607514,20,-0.0030378593963502174,0.00013697670048946575,0.8962173701883317,0.005141773435923662,0.0004297791902449344
2015-08-19,-0.00793675822488904,20,-0.0076501333458586646,-0.0002866248790303753,0.8653190765157612,-0.0030378593963502174,0.00013697670048946575
